* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                 DX                 DY                DPX                DPY                  X                  Y                K0L                 K0                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "MQT.14R8.B2"              457.9411099        30.69840904       0.4678488157        178.0212303       -2.386521283          1.3883926        1.313428759       0.8087987928       0.1790697781     -0.01158574915     0.003666944013    5.892770437e-07    2.811589028e-07                 -0                  0    1.095791697e-05                 -0                 -0                 -0                 -0        422.2344695        33.77364252        3.044651042        2.518400482        24.03931137       -2.716396294 "QUADRUPOLE"                         0                  0   -6.167995663e-06    0.0003558822755   -1.970806734e-07    1.918216246e-06
 "MQ.14R8.B2"               461.3391099        30.40994314      -0.4516574168        179.4563255        2.394784459        1.406418767        1.316405972       0.8023889404       0.1839925316     0.009664755372    -0.001212986885    6.546114759e-07    2.819901159e-07                 -0                  0     -0.02661684966                 -0                 -0                 -0                 -0        422.2848133        33.78479307        3.080739621        2.524464714        17.00731131       -2.619674469 "QUADRUPOLE"                         0                  0   -1.628298982e-05     0.000384859975    1.760660406e-07    -7.74223545e-06
 "MB.A15R8.B2"              478.0043572        56.45871833       -1.111374553         110.059969           1.769343        1.472294973        1.335323349       0.9999081022       0.1637774451      0.01476313084    -0.001213012898    1.126546295e-06    2.175442864e-07     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        421.1303033        33.29227712        3.212123622        2.513387908       0.5653560108        -2.00650063 "SBEND"                              0                  0    -1.30057953e-05    0.0004727017607     1.97023489e-07   -1.101865896e-05
 "MB.B15R8.B2"              493.6648519        100.9751574       -1.731181674        63.84672278        1.181601217        1.505546742        1.365232275        1.267556247       0.1447811236      0.01986104963    -0.001213012898    1.569995269e-06    1.569839103e-07     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        420.9223391        32.81785085        3.278847738        2.574876071        0.136791869       -1.092044792 "SBEND"                              0                  0   -9.919590792e-06    0.0004554951552    1.970003976e-07   -1.410400499e-05
 "MB.C15R8.B2"              509.3253466        164.9017676       -2.350790016        36.04213068       0.5938594338        1.524909864         1.41816032        1.615036436       0.1257848021       0.0249584027    -0.001213012898    2.013399523e-06    9.642353424e-08     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        420.7154132        32.34725272        3.317794655        2.682451548        2.546997116      0.02311774554 "SBEND"                              0                  0   -6.833914854e-06    0.0003416460852    1.969716947e-07   -1.718894928e-05
 "BPM.15R8.B2"               510.478594        170.3764881       -2.396431362        34.72231146       0.5505778092        1.526004901        1.423349635        1.643819615       0.1243859026       0.0249584027    -0.001213012898    2.046049924e-06     9.19638352e-08                 -0                  0                 -0                 -0                 -0                 -0                 -0        420.7001761        32.31273856        3.320001004        2.692958745        2.739161427      0.08192029107 "MONITOR"                            0                  0   -6.606757769e-06    0.0003294422009    1.969716947e-07   -1.741610636e-05
 "MQT.15R8.B2"               511.392594        174.7901158       -2.432256915        33.74722934       0.5162081471        1.526847857        1.427599691        1.666631041       0.1232772516      0.02495509955    -0.001212767599    2.071926168e-06    8.842935302e-08                 -0                  0    1.986689895e-06                 -0                 -0                 -0                 -0        420.6881042        32.28539943        3.321699816        2.701560944        2.891022769        0.122326004 "QUADRUPOLE"                         0                  0   -6.426095194e-06    0.0003193979085      1.9692397e-07   -1.759549277e-05
 "MQ.15R8.B2"                514.790594        176.2545095        2.440521377        33.44645383      -0.5062030404        1.529877789        1.443997123        1.679186866       0.1244010036     -0.02167597585     0.002177752465    2.078459933e-06    7.888015352e-08                 -0                  0      0.02761374353                 -0                 -0                 -0                 -0         420.667962        32.18903948        3.327767036        2.734304414        3.464773004        0.211278017 "QUADRUPOLE"                         0                  0    1.696406359e-06    0.0002809180245   -2.343974804e-07   -9.239101026e-06
 "MB.A16R8.B2"              531.4558413        105.8681615        1.782999329        60.75007612        -1.13215083        1.549343035        1.504268915        1.354394332       0.1606941003     -0.01657884428     0.002177770033    1.586378202e-06    5.239889468e-08     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        431.6750149        34.41049797        3.364335175        2.853276401        8.155301754      -0.4085118908 "SBEND"                              0                  0   -2.267209003e-06    0.0001647126561   -2.379411579e-07   -5.275065783e-06
 "MB.B16R8.B2"               547.116336        59.70216677        1.164913735        105.4217617       -1.720357115        1.580899989        1.535616107        1.131210434       0.1947990812      -0.0114810851     0.002177770033     1.12391754e-06    2.751420106e-08     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        431.0856222        34.11946847        3.427380792        2.913596925        18.85327731       -1.234367704 "SBEND"                              0                  0   -5.993235035e-06    0.0001759616008   -2.379470695e-07      -1.548748e-06
